sufiĉego	s u f i t͡ʃ e ɡ o
suflori	s u f l o r i
sufoki	s u f o k i
sukceno	s u k t͡s e n o
sukeraĵo	s u k e r a ʒ o
sukeri	s u k e r i
sukero	s u k e r o
sukerujo	s u k e r u j o
suko	s u k o
sukubo	s u k u b o
sulfuro	s u l f u r o
sulkiĝi	s u l k i d͡ʒ i
sulo	s u l o
sumero	s u m e r o
suna	s u n a
sunbrilo	s u n b r i l o
sunfloro	s u n f l o r o
sunjo	s u n j o
sunleviĝo	s u n l e v i d͡ʒ o
sunmakulo	s u n m a k u l o
suno	s u n o
sunombrelo	s u n o m b r e l o
sunsubiro	s u n s u b i r o
suoma	s u o m a
suomio	s u o m i o
suomlingvano	s u o m l i n ɡ v a n o
suomo	s u o m o
superabunda	s u p e r a b u n d a
superabundi	s u p e r a b u n d i
superakvi	s u p e r a k v i
superbordiĝi	s u p e r b o r d i d͡ʒ i
superdozo	s u p e r d o z o
supereco	s u p e r e t͡s o
superhoma	s u p e r h o m a
superjaro	s u p e r j a r o
superrealismo	s u p e r r e a l i s m o
superrigardo	s u p e r r i ɡ a r d o
superruzi	s u p e r r u z i
superstiĉo	s u p e r s t i t͡ʃ o
supertago	s u p e r t a ɡ o
supertuto	s u p e r t u t o
superulo	s u p e r u l o
superverŝi	s u p e r v e r ʃ i
superŝuti	s u p e r ʃ u t i
supozo	s u p o z o
supreniri	s u p r e n i r i
suprenĵeti	s u p r e n ʒ e t i
surdamutulo	s u r d a m u t u l o
surdmutulo	s u r d m u t u l o
surinamo	s u r i n a m o
surporti	s u r p o r t i
surprizi	s u r p r i z i
surteriĝi	s u r t e r i d͡ʒ i
surŝipe	s u r ʃ i p e
surŝultrigi	s u r ʃ u l t r i ɡ i
suspenso	s u s p e n s o
suspensorioj	s u s p e n s o r i o j
suspensoriojn	s u s p e n s o r i o j n
susurado	s u s u r a d o
susuri	s u s u r i
suverena	s u v e r e n a
suĉkloŝo	s u t͡ʃ k l o ʃ o
suŝio	s u ʃ i o
svahila	s v a h i l a
svastiko	s v a s t i k o
svati	s v a t i
svazilando	s v a z i l a n d o
svedino	s v e d i n o
svedlando	s v e d l a n d o
svedujo	s v e d u j o
sveni	s v e n i
svingi	s v i n ɡ i
svingiĝi	s v i n ɡ i d͡ʒ i
svingo	s v i n ɡ o
svisa	s v i s a
svisio	s v i s i o
svislando	s v i s l a n d o
sviso	s v i s o
sĥeldo	s x e l d o
tabako	t a b a k o
tabano	t a b a n o
tabelo	t a b e l o
tablo	t a b l o
tablojdo	t a b l o j d o
tabulaturo	t a b u l a t u r o
tabuleto	t a b u l e t o
tabulo	t a b u l o
tafto	t a f t o
tagiĝi	t a ɡ i d͡ʒ i
tagiĝo	t a ɡ i d͡ʒ o
taglibro	t a ɡ l i b r o
tagmanĝi	t a ɡ m a n d͡ʒ i
tagmeze	t a ɡ m e z e
tagmezo	t a ɡ m e z o
tago	t a ɡ o
tagvida	t a ɡ v i d a
tajdomuelejo	t a j d o m u e l e j o
tajlando	t a j l a n d o
tajperaro	t a j p e r a r o
tajpilo	t a j p i l o
tajvano	t a j v a n o
taksio	t a k s i o
taksonomio	t a k s o n o m i o
taktika	t a k t i k a
taktiko	t a k t i k o
talpo	t a l p o
tamburo	t a m b u r o
tamen	t a m e n
tangoro	t a n ɡ o r o
tanino	t a n i n o
tanko	t a n k o
tantalo	t a n t a l o
tanzaniano	t a n z a n i a n o
tapeto	t a p e t o
tapioko	t a p i o k o
tapiŝo	t a p i ʃ o
tarantelo	t a r a n t e l o
tarda	t a r d a
taroko	t a r o k o
taso	t a s o
tatuo	t a t u o
tavolo	t a v o l o
taĉmento	t a t͡ʃ m e n t o
taĝikio	t a d͡ʒ i k i o
taĥikardio	t a x i k a r d i o
taĥo	t a x o
taĵo	t a ʒ o
taŭga	t a w ɡ a
taŭgi	t a w ɡ i
taŭo	t a w o
taŭono	t a w o n o
taŭro	t a w r o
teacoj	t e a t͡s o j
teamano	t e a m a n o
teamo	t e a m o
teatraĵo	t e a t r a ʒ o
teatrejo	t e a t r e j o
tebaa	t e b a a
tebaino	t e b a i n o
tebaismo	t e b a i s m o
tebibitoko	t e b i b i t o k o
tebo	t e b o
tedi	t e d i
teejo	t e e j o
tegi	t e ɡ i
tegmento	t e ɡ m e n t o
tego	t e ɡ o
teherano	t e h e r a n o
tehrano	t e h r a n o
tekilo	t e k i l o
teknecio	t e k n e t͡s i o
teknika	t e k n i k a
teknikisto	t e k n i k i s t o
tekniko	t e k n i k o
tekno	t e k n o
teknologiisto	t e k n o l o ɡ i i s t o
teknologio	t e k n o l o ɡ i o
teknologo	t e k n o l o ɡ o
teko	t e k o
tekokomputilo	t e k o k o m p u t i l o
tekruĉo	t e k r u t͡ʃ o
teksado	t e k s a d o
teksasano	t e k s a s a n o
teksaĵo	t e k s a ʒ o
teksi	t e k s i
tekstolibro	t e k s t o l i b r o
telefoni	t e l e f o n i
telefono	t e l e f o n o
telegramo	t e l e ɡ r a m o
telekablo	t e l e k a b l o
telekinezo	t e l e k i n e z o
telepatie	t e l e p a t i e
telepatio	t e l e p a t i o
telerlavilo	t e l e r l a v i l o
telero	t e l e r o
televidilo	t e l e v i d i l o
televido	t e l e v i d o
teluro	t e l u r o
temaŝino	t e m a ʃ i n o
temerara	t e m e r a r a
temi	t e m i
temo	t e m o
tempaĝo	t e m p a d͡ʒ o
temperaturo	t e m p e r a t u r o
tempio	t e m p i o
tempo	t e m p o
tendaro	t e n d a r o
tendeno	t e n d e n o
tendo	t e n d o
tendumi	t e n d u m i
tenero	t e n e r o
teni	t e n i
tenilo	t e n i l o
teniso	t e n i s o
tenso	t e n s o
tenti	t e n t i
tento	t e n t o
teo	t e o
teobaldo	t e o b a l d o
teokratia	t e o k r a t i a
teokrato	t e o k r a t o
teologia	t e o l o ɡ i a
teologio	t e o l o ɡ i o
teoria	t e o r i a
teorii	t e o r i i
teorio	t e o r i o
tera	t e r a
terabajto	t e r a b a j t o
terabito	t e r a b i t o
terano	t e r a n o
terarmeo	t e r a r m e o
teraso	t e r a s o
teren	t e r e n
tergaso	t e r ɡ a s o
terglito	t e r ɡ l i t o
teritorio	t e r i t o r i o
terkolo	t e r k o l o
terkulturo	t e r k u l t u r o
termino	t e r m i n o
termo	t e r m o
termofonto	t e r m o f o n t o
termometro	t e r m o m e t r o
terno	t e r n o
tero	t e r o
terpeno	t e r p e n o
terpomfingro	t e r p o m f i n ɡ r o
terpomfloko	t e r p o m f l o k o
terpomkaĉo	t e r p o m k a t͡ʃ o
teruro	t e r u r o
terzono	t e r z o n o
terŝoviĝo	t e r ʃ o v i d͡ʒ o
testamento	t e s t a m e n t o
testosterono	t e s t o s t e r o n o
testudo	t e s t u d o
tetrao	t e t r a o
tetrarko	t e t r a r k o
tetrarĥo	t e t r a r x o
tetro	t e t r o
teujo	t e u j o
tezaŭro	t e z a w r o
tezo	t e z o
teĥnecio	t e x n e t͡s i o
teĥnika	t e x n i k a
teĥnikisto	t e x n i k i s t o
teĥniko	t e x n i k o
teĥnokratio	t e x n o k r a t i o
teĥnokrato	t e x n o k r a t o
teĥnologiisto	t e x n o l o ɡ i i s t o
teĥnologio	t e x n o l o ɡ i o
teĥnologo	t e x n o l o ɡ o
tia	t i a
tial	t i a l
tiam	t i a m
tiama	t i a m a
tiaĵo	t i a ʒ o
tibio	t i b i o
tie	t i e
tieulo	t i e u l o
tigobrasiko	t i ɡ o b r a s i k o
tigra	t i ɡ r a
tigridino	t i ɡ r i d i n o
tigrino	t i ɡ r i n o
tigro	t i ɡ r o
tikli	t i k l i
tiktaliko	t i k t a l i k o
tilio	t i l i o
timema	t i m e m a
timi	t i m i
timiano	t i m i a n o
timiga	t i m i ɡ a
timigi	t i m i ɡ i
timino	t i m i n o
timono	t i m o n o
timpano	t i m p a n o
timulo	t i m u l o
tineo	t i n e o
tinkturi	t i n k t u r i
tinkturo	t i n k t u r o
tintado	t i n t a d o
tinti	t i n t i
tinuso	t i n u s o
tio	t i o
tiom	t i o m
tipo	t i p o
tirana	t i r a n a
tirano	t i r a n o
tiri	t i r i
tirita	t i r i t a
tirkestojn	t i r k e s t o j n
titanio	t i t a n i o
titano	t i t a n o
titolo	t i t o l o
tiu	t i u
tiutempe	t i u t e m p e
to	t o
togo	t o ɡ o
togolando	t o ɡ o l a n d o
tohuvabohuo	t o h u v a b o h u o
tokato	t o k a t o
tokio	t o k i o
tokipono	t o k i p o n o
tokseco	t o k s e t͡s o
toksomanio	t o k s o m a n i o
toksomaniulo	t o k s o m a n i u l o
tola	t o l a
tolaĵo	t o l a ʒ o
tolerebla	t o l e r e b l a
tolereco	t o l e r e t͡s o
toleri	t o l e r i
tolo	t o l o
tomata	t o m a t a
tombejo	t o m b e j o
tombo	t o m b o
tomboŝtono	t o m b o ʃ t o n o
tondra	t o n d r a
tondri	t o n d r i
tondrodio	t o n d r o d i o
tonelo	t o n e l o
tongano	t o n ɡ a n o
tono	t o n o
tonsilo	t o n s i l o
tonsuro	t o n s u r o
topazo	t o p a z o
topografio	t o p o ɡ r a f i o
torao	t o r a o
tordi	t o r d i
toreado	t o r e a d o
torei	t o r e i
toreisto	t o r e i s t o
torfo	t o r f o
torni	t o r n i
tornistro	t o r n i s t r o
toro	t o r o
toronto	t o r o n t o
torpedi	t o r p e d i
torpedo	t o r p e d o
tortiljo	t o r t i l j o
torto	t o r t o
torturi	t o r t u r i
torturo	t o r t u r o
torĉo	t o r t͡ʃ o
tosti	t o s t i
totema	t o t e m a
totemo	t o t e m o
tra	t r a
trabo	t r a b o
tradandi	t r a d a n d i
tradicia	t r a d i t͡s i a
tradicio	t r a d i t͡s i o
tradukenda	t r a d u k e n d a
traduki	t r a d u k i
tradukilo	t r a d u k i l o
traduko	t r a d u k o
trafe	t r a f e
trafi	t r a f i
trafiklumoj	t r a f i k l u m o j
trafiko	t r a f i k o
trafikŝtopiĝo	t r a f i k ʃ t o p i d͡ʒ o
trafo	t r a f o
tragedio	t r a ɡ e d i o
tragika	t r a ɡ i k a
trairi	t r a i r i
trairo	t r a i r o
trajno	t r a j n o
trajto	t r a j t o
trakomo	t r a k o m o
traktado	t r a k t a d o
traktaĵo	t r a k t a ʒ o
trakti	t r a k t i
traktoro	t r a k t o r o
tramo	t r a m o
trampolino	t r a m p o l i n o
trankvila	t r a n k v i l a
trankvileco	t r a n k v i l e t͡s o
trankviliga	t r a n k v i l i ɡ a
trankviligi	t r a n k v i l i ɡ i
trankviligito	t r a n k v i l i ɡ i t o
trankviliĝi	t r a n k v i l i d͡ʒ i
trankvilo	t r a n k v i l o
trans	t r a n s
transformado	t r a n s f o r m a d o
transgenrulo	t r a n s ɡ e n r u l o
transilvanio	t r a n s i l v a n i o
transiri	t r a n s i r i
transiro	t r a n s i r o
transitiva	t r a n s i t i v a
translokiĝi	t r a n s l o k i d͡ʒ i
transloĝiĝas	t r a n s l o d͡ʒ i d͡ʒ a s
transloĝiĝi	t r a n s l o d͡ʒ i d͡ʒ i
transporti	t r a n s p o r t i
transpreni	t r a n s p r e n i
transsalti	t r a n s s a l t i
transseksa	t r a n s s e k s a
transsekseco	t r a n s s e k s e t͡s o
transseksulo	t r a n s s e k s u l o
transskribi	t r a n s s k r i b i
transulo	t r a n s u l o
transversa	t r a n s v e r s a
tranĉeo	t r a n t͡ʃ e o
tranĉi	t r a n t͡ʃ i
tranĉilo	t r a n t͡ʃ i l o
trarigardi	t r a r i ɡ a r d i
travadi	t r a v a d i
travintri	t r a v i n t r i
travivi	t r a v i v i
traŭbo	t r a w b o
trefo	t r e f o
trejnado	t r e j n a d o
tremeti	t r e m e t i
tremi	t r e m i
tremolo	t r e m o l o
trempi	t r e m p i
trenado	t r e n a d o
trenco	t r e n t͡s o
treni	t r e n i
treonino	t r e o n i n o
treti	t r e t i
trezorkofro	t r e z o r k o f r o
trezoro	t r e z o r o
tri	t r i
tria	t r i a
triangulo	t r i a n ɡ u l o
triboluminesko	t r i b o l u m i n e s k o
triceratopo	t r i t͡s e r a t o p o
tridimensia	t r i d i m e n s i a
trifoje	t r i f o j e
trifolio	t r i f o l i o
triiliono	t r i i l i o n o
trijara	t r i j a r a
triki	t r i k i
trikino	t r i k i n o
trikoto	t r i k o t o
trilingvulo	t r i l i n ɡ v u l o
triliono	t r i l i o n o
trilo	t r i l o
trilobulo	t r i l o b u l o
trinkegi	t r i n k e ɡ i
trinkejo	t r i n k e j o
trinki	t r i n k i
trinkmono	t r i n k m o n o
trinombro	t r i n o m b r o
trio	t r i o
triobla	t r i o b l a
triona	t r i o n a
triosonato	t r i o s o n a t o
tripeptido	t r i p e p t i d o
tripo	t r i p o
trista	t r i s t a
triviala	t r i v i a l a
trivialaĵo	t r i v i a l a ʒ o
triĥino	t r i x i n o
tro	t r o
trodozo	t r o d o z o
trogo	t r o ɡ o
troigi	t r o i ɡ i
trokeo	t r o k e o
troli	t r o l i
trolo	t r o l o
trombo	t r o m b o
trombono	t r o m b o n o
trompeti	t r o m p e t i
tropika	t r o p i k a
tropiko	t r o p i k o
troti	t r o t i
troto	t r o t o
trotuaro	t r o t u a r o
trouzi	t r o u z i
trovebla	t r o v e b l a
trovi	t r o v i
troviĝi	t r o v i d͡ʒ i
troĥeo	t r o x e o
troĥoido	t r o x o i d o
trudaĵo	t r u d a ʒ o
trude	t r u d e
trudherbo	t r u d h e r b o
trudi	t r u d i
truego	t r u e ɡ o
truilo	t r u i l o
truko	t r u k o
trulo	t r u l o
trumpeto	t r u m p e t o
trunko	t r u n k o
truo	t r u o
truto	t r u t o
tualetejo	t u a l e t e j o
tualeto	t u a l e t o
tubero	t u b e r o
tubo	t u b o
tufalaŭdo	t u f a l a w d o
tufo	t u f o
tuj	t u j
tujmesaĝilo	t u j m e s a d͡ʒ i l o
tuko	t u k o
tulipo	t u l i p o
tumultema	t u m u l t e m a
tunelo	t u n e l o
tuniko	t u n i k o
tunizio	t u n i z i o
turbano	t u r b a n o
turbino	t u r b i n o
turbo	t u r b o
turdo	t u r d o
turismo	t u r i s m o
turkio	t u r k i o
turkiso	t u r k i s o
turkmenio	t u r k m e n i o
turkmenistano	t u r k m e n i s t a n o
turkmeno	t u r k m e n o
turko	t u r k o
turkujo	t u r k u j o
turmento	t u r m e n t o
turni	t u r n i
turniĝi	t u r n i d͡ʒ i
turo	t u r o
turto	t u r t o
tusi	t u s i
tuta	t u t a
tutarabismo	t u t a r a b i s m o
tutaĵo	t u t a ʒ o
tute	t u t e
tutkora	t u t k o r a
tutkore	t u t k o r e
tutmondiĝo	t u t m o n d i d͡ʒ o
tuvalo	t u v a l o
tuŝebla	t u ʃ e b l a
tuŝekrano	t u ʃ e k r a n o
tuŝplato	t u ʃ p l a t o
tuŝu	t u ʃ u
ublieto	u b l i e t o
uesto	u e s t o
ujgura	u j ɡ u r a
ujo	u j o
ujutna	u j u t n a
ukrainujo	u k r a i n u j o
ulaĉo	u l a t͡ʃ o
ulcero	u l t͡s e r o
ulino	u l i n o
ulmo	u l m o
ultimato	u l t i m a t o
ululi	u l u l i
umbiliko	u m b i l i k o
umo	u m o
uncio	u n t͡s i o
ungego	u n ɡ e ɡ o
ungofajlilo	u n ɡ o f a j l i l o
uniformo	u n i f o r m o
unika	u n i k a
unio	u n i o
universala	u n i v e r s a l a
universitato	u n i v e r s i t a t o
universo	u n i v e r s o
unu	u n u
unuafoje	u n u a f o j e
unuanimeco	u n u a n i m e t͡s o
unuatoma	u n u a t o m a
unuavida	u n u a v i d a
unudimensia	u n u d i m e n s i a
unue	u n u e
unueco	u n u e t͡s o
unufoje	u n u f o j e
unuigi	u n u i ɡ i
unuiĝi	u n u i d͡ʒ i
unuiĝinta	u n u i d͡ʒ i n t a
unuiĝo	u n u i d͡ʒ o
unuj	u n u j
unukornulo	u n u k o r n u l o
ununombro	u n u n o m b r o
unuobla	u n u o b l a
unuokululo	u n u o k u l u l o
unuopaĵo	u n u o p a ʒ o
unuparenta	u n u p a r e n t a
unuparentaj	u n u p a r e n t a j
unuparentajn	u n u p a r e n t a j n
unuparentan	u n u p a r e n t a n
unuĉelulo	u n u t͡ʃ e l u l o
ups	u p s
uracilo	u r a t͡s i l o
uragano	u r a ɡ a n o
urano	u r a n o
urbaneco	u r b a n e t͡s o
urbano	u r b a n o
urbaĉo	u r b a t͡ʃ o
urbdomo	u r b d o m o
urbo	u r b o
urbosilueto	u r b o s i l u e t o
urina	u r i n a
urini	u r i n i
urno	u r n o
uro	u r o
urogalo	u r o ɡ a l o
ursa	u r s a
ursino	u r s i n o
urtiko	u r t i k o
uskleco	u s k l e t͡s o
usonano	u s o n a n o
usono	u s o n o
utaho	u t a h o
uterkolo	u t e r k o l o
utero	u t e r o
utila	u t i l a
utilo	u t i l o
utopio	u t o p i o
utreĥto	u t r e x t o
uvo	u v o
uzantino	u z a n t i n o
uzaĵo	u z a ʒ o
uzbekio	u z b e k i o
uzbekistano	u z b e k i s t a n o
uzebla	u z e b l a
uzeblaj	u z e b l a j
uzeblajn	u z e b l a j n
uzenda	u z e n d a
uzi	u z i
uzinda	u z i n d a
uzurpi	u z u r p i
uŝuo	u ʃ u o
vadado	v a d a d o
vadejo	v a d e j o
vadi	v a d i
vado	v a d o
vadus	v a d u s
vaflo	v a f l o
vagadi	v a ɡ a d i
vagina	v a ɡ i n a
vaginaj	v a ɡ i n a j
vaginajn	v a ɡ i n a j n
vagino	v a ɡ i n o
vagonaro	v a ɡ o n a r o
vagono	v a ɡ o n o
vagulo	v a ɡ u l o
vajco	v a j t͡s o
vajomingo	v a j o m i n ɡ o
vakado	v a k a d o
vakameo	v a k a m e o
vakanteco	v a k a n t e t͡s o
vakcinio	v a k t͡s i n i o
vakcino	v a k t͡s i n o
vakeco	v a k e t͡s o
vakerino	v a k e r i n o
vaki	v a k i
vakigi	v a k i ɡ i
vakso	v a k s o
vakstolo	v a k s t o l o
valencilando	v a l e n t͡s i l a n d o
valencio	v a l e n t͡s i o
valizo	v a l i z o
valora	v a l o r a
valori	v a l o r i
valso	v a l s o
vampira	v a m p i r a
vampire	v a m p i r e
vampirismo	v a m p i r i s m o
vampiro	v a m p i r o
vana	v a n a
vandalismo	v a n d a l i s m o
vandalo	v a n d a l o
vanelo	v a n e l o
vango	v a n ɡ o
vapori	v a p o r i
vaporigilo	v a p o r i ɡ i l o
vaporilo	v a p o r i l o
vaporo	v a p o r o
vaporŝipo	v a p o r ʃ i p o
varano	v a r a n o
varbi	v a r b i
varbiĝi	v a r b i d͡ʒ i
varia	v a r i a
varicelo	v a r i t͡s e l o
variolo	v a r i o l o
varius	v a r i u s
varmega	v a r m e ɡ a
varmobotelo	v a r m o b o t e l o
varo	v a r o
varsovio	v a r s o v i o
varti	v a r t i
vasabio	v a s a b i o
vasalo	v a s a l o
vasko	v a s k o
vasta	v a s t a
vaste	v a s t e
vastigi	v a s t i ɡ i
vatikano	v a t i k a n o
vato	v a t o
vatto	v a t t o
vazo	v a z o
vaŝingtono	v a ʃ i n ɡ t o n o
vegana	v e ɡ a n a
vegetala	v e ɡ e t a l a
vegetara	v e ɡ e t a r a
vegetaranino	v e ɡ e t a r a n i n o
vegeti	v e ɡ e t i
vejno	v e j n o
veki	v e k i
veksilologio	v e k s i l o l o ɡ i o
vekto	v e k t o
veldi	v e l d i
velo	v e l o
velocipedo	v e l o t͡s i p e d o
velura	v e l u r a
velveturi	v e l v e t u r i
vendado	v e n d a d o
vendanto	v e n d a n t o
vendaŭtomato	v e n d a w t o m a t o
vendejo	v e n d e j o
vendistino	v e n d i s t i n o
vendisto	v e n d i s t o
vendo	v e n d o
venecio	v e n e t͡s i o
veneni	v e n e n i
veneniga	v e n e n i ɡ a
veneniĝo	v e n e n i d͡ʒ o
veneno	v e n e n o
venezuelano	v e n e z u e l a n o
veni	v e n i
venigi	v e n i ɡ i
venki	v e n k i
veno	v e n o
ventego	v e n t e ɡ o
venteto	v e n t e t o
ventmuelejo	v e n t m u e l e j o
vento	v e n t o
ventoflago	v e n t o f l a ɡ o
ventoli	v e n t o l i
ventoturbino	v e n t o t u r b i n o
ventra	v e n t r a
ventromuskoloj	v e n t r o m u s k o l o j
ventumi	v e n t u m i
ventumilo	v e n t u m i l o
venuso	v e n u s o
venĝema	v e n d͡ʒ e m a
veo	v e o
vera	v e r a
verando	v e r a n d o
verbeno	v e r b e n o
verbo	v e r b o
verda	v e r d a
verdigro	v e r d i ɡ r o
verdire	v e r d i r e
verdiĝi	v e r d i d͡ʒ i
verdulo	v e r d u l o
vergo	v e r ɡ o
verkaro	v e r k a r o
verkaĵo	v e r k a ʒ o
verki	v e r k i
vermiĉelo	v e r m i t͡ʃ e l o
vermonto	v e r m o n t o
vero	v e r o
versio	v e r s i o
verso	v e r s o
versxi	v e r ʃ i
vertebro	v e r t e b r o
vertebrulo	v e r t e b r u l o
vertikala	v e r t i k a l a
verto	v e r t o
veruko	v e r u k o
verŝajna	v e r ʃ a j n a
verŝajne	v e r ʃ a j n e
verŝi	v e r ʃ i
vesperiĝo	v e s p e r i d͡ʒ o
vesperlernejo	v e s p e r l e r n e j o
vespermanĝi	v e s p e r m a n d͡ʒ i
vesperstelo	v e s p e r s t e l o
vesperto	v e s p e r t o
vespiri	v e s p i r i
vespo	v e s p o
vestalo	v e s t a l o
vestaĉo	v e s t a t͡ʃ o
vestaĉoj	v e s t a t͡ʃ o j
vestaĉojn	v e s t a t͡ʃ o j n
vestaĵo	v e s t a ʒ o
vesti	v e s t i
vesto	v e s t o
vestojn	v e s t o j n
vestoŝranko	v e s t o ʃ r a n k o
veteraĉo	v e t e r a t͡ʃ o
vetero	v e t e r o
veterprognozo	v e t e r p r o ɡ n o z o
veti	v e t i
veturi	v e t u r i
veturileto	v e t u r i l e t o
veturilo	v e t u r i l o
veturo	v e t u r o
veziko	v e z i k o
veziro	v e z i r o
vezuvio	v e z u v i o
veŝto	v e ʃ t o
veŝtojn	v e ʃ t o j n
veŝton	v e ʃ t o n
vi	v i
via	v i a
viadukto	v i a d u k t o
viando	v i a n d o
viatiko	v i a t i k o
vibri	v i b r i
vibrilo	v i b r i l o
vibriso	v i b r i s o
viburno	v i b u r n o
vicadmiralo	v i t͡s a d m i r a l o
vicfilino	v i t͡s f i l i n o
vicfilo	v i t͡s f i l o
vico	v i t͡s o
vicpatrino	v i t͡s p a t r i n o
vidato	v i d a t o
vidaĵo	v i d a ʒ o
videbla	v i d e b l a
vidi	v i d i
vidigi	v i d i ɡ i
vidinda	v i d i n d a
vidindaĵo	v i d i n d a ʒ o
vidita	v i d i t a
vidiĝi	v i d i d͡ʒ i
vido	v i d o
vidvino	v i d v i n o
vidviĉo	v i d v i t͡ʃ o
vidvo	v i d v o
vigla	v i ɡ l a
vika	v i k a
vikano	v i k a n o
vikario	v i k a r i o
vikimedio	v i k i m e d i o
vikipedio	v i k i p e d i o
vikivortaristo	v i k i v o r t a r i s t o
vikivortaro	v i k i v o r t a r o
viko	v i k o
viktorio	v i k t o r i o
vilaĝanino	v i l a d͡ʒ a n i n o
vilaĝeto	v i l a d͡ʒ e t o
vilaĝo	v i l a d͡ʒ o
vilhelmo	v i l h e l m o
vilo	v i l o
vina	v i n a
vinbero	v i n b e r o
vindi	v i n d i
vindo	v i n d o
vindotuko	v i n d o t u k o
vinejo	v i n e j o
vinglaso	v i n ɡ l a s o
vinjeto	v i n j e t o
vinkto	v i n k t o
vino	v i n o
vinologio	v i n o l o ɡ i o
violo	v i o l o
violonistino	v i o l o n i s t i n o
violono	v i o l o n o
violonĉelo	v i o l o n t͡ʃ e l o
vipo	v i p o
vipuro	v i p u r o
virabelo	v i r a b e l o
viralko	v i r a l k o
vireco	v i r e t͡s o
virga	v i r ɡ a
virgenro	v i r ɡ e n r o
virginio	v i r ɡ i n i o
virgulino	v i r ɡ u l i n o
virgulo	v i r ɡ u l o
virina	v i r i n a
viringo	v i r i n ɡ o
virino	v i r i n o
virkoko	v i r k o k o
viro	v i r o
virseksulo	v i r s e k s u l o
virta	v i r t a
virto	v i r t o
virtuala	v i r t u a l a
virtuozo	v i r t u o z o
virulo	v i r u l o
virusologio	v i r u s o l o ɡ i o
virĉevalo	v i r t͡ʃ e v a l o
virŝafo	v i r ʃ a f o
viskio	v i s k i o
viskozeco	v i s k o z e t͡s o
vito	v i t o
vitologio	v i t o l o ɡ i o
vitriolo	v i t r i o l o
vitro	v i t r o
viva	v i v a
vivadi	v i v a d i
vivado	v i v a d o
vive	v i v e
vivi	v i v i
vivisekcio	v i v i s e k t͡s i o
vivmaniero	v i v m a n i e r o
vivo	v i v o
vivukrio	v i v u k r i o
vizaĝo	v i z a d͡ʒ o
viziero	v i z i e r o
vizio	v i z i o
vizitadi	v i z i t a d i
viziti	v i z i t i
viĉo	v i t͡ʃ o
viŝi	v i ʃ i
viŝilo	v i ʃ i l o
viŝnuo	v i ʃ n u o
viŝtuko	v i ʃ t u k o
vjelo	v j e l o
vjetnamio	v j e t n a m i o
vo	v o
vojaĝi	v o j a d͡ʒ i
vojaĝo	v o j a d͡ʒ o
vojeto	v o j e t o
vojkruciĝo	v o j k r u t͡s i d͡ʒ o
vojo	v o j o
vokalo	v o k a l o
vokativo	v o k a t i v o
voki	v o k i
voko	v o k o
volantaj	v o l a n t a j
volantajn	v o l a n t a j n
volantoj	v o l a n t o j
volantojn	v o l a n t o j n
volapukaĵo	v o l a p u k a ʒ o
volapuko	v o l a p u k o
volatajn	v o l a t a j n
volatoj	v o l a t o j
volbo	v o l b o
volbopato	v o l b o p a t o
voli	v o l i
volintaj	v o l i n t a j
volintajn	v o l i n t a j n
volintoj	v o l i n t o j
volitaj	v o l i t a j
volitajn	v o l i t a j n
volitivo	v o l i t i v o
volitoj	v o l i t o j
volitojn	v o l i t o j n
volo	v o l o
volontaj	v o l o n t a j
volontajn	v o l o n t a j n
volonte	v o l o n t e
volontoj	v o l o n t o j
volontojn	v o l o n t o j n
volontulo	v o l o n t u l o
volotaj	v o l o t a j
volotajn	v o l o t a j n
voltaa	v o l t a a
voltao	v o l t a o
volumeno	v o l u m e n o
volupto	v o l u p t o
volvaĵo	v o l v a ʒ o
volvi	v o l v i
vomi	v o m i
vortaro	v o r t a r o
vortdeveno	v o r t d e v e n o
vortero	v o r t e r o
vorteto	v o r t e t o
vortico	v o r t i t͡s o
vortlakso	v o r t l a k s o
vortludo	v o r t l u d o
vorto	v o r t o
vortodeveno	v o r t o d e v e n o
vortospeco	v o r t o s p e t͡s o
vortspeco	v o r t s p e t͡s o
vosto	v o s t o
voĉdoni	v o t͡ʃ d o n i
voĉo	v o t͡ʃ o
voĉsintezilo	v o t͡ʃ s i n t e z i l o
vualo	v u a l o
vulgara	v u l ɡ a r a
vulgare	v u l ɡ a r e
vulkana	v u l k a n a
vulkano	v u l k a n o
vulkanologio	v u l k a n o l o ɡ i o
vulpido	v u l p i d o
vulpino	v u l p i n o
vulpo	v u l p o
vulturo	v u l t u r o
